0.457458,3.0958,26.0473,246.397,
0.305605,1.76762,12.0399,113.591,
0.252512,1.01845,6.06978,73.1128,
0.264534,0.740284,3.3392,26.3251,
0.562271,0.642893,2.75406,15.4592,
0.377945,1.08197,2.45671,9.27291,
