1,1,3.31529,3.34591
2,1,6.72407,8.05707
4,1,13.3216,13.4338
8,1,25.6154,26.0739
16,1,47.4004,51.1338
24,1,45.7001,69.7491
32,1,28.0336,91.6145
48,1,4.38123,140.456
