1,0.00849901,0.00254155,0.00253267
2,0.00849529,0.00126793,0.00108263
4,0.00851169,0.000641986,0.000637601
8,0.00846955,0.000332234,0.00032212
16,0.00849249,0.000179094,0.000166197
24,0.00847204,0.000188481,0.000118762
32,0.00849506,0.000130311,9.69235e-05
48,0.00852005,0.00399099,4.8753e-05
